# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Jun 19 09:06:56 CEST 2024 [seed=1718780815822]
# -overwrite ALL_030624_2.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.cutOff	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	location.halfDF	treeLikelihood	branchRates	location.traitLikelihood	skygrid
9800000	-23952.172984903642	-406.9567497551774	-23545.216235148466	0.5110015983657357	2023.6611295491753	5.820970470724168	0.9984210293013527	-0.5359367713524709	0.5496493481355028	1.2153053423181708	2.341163231783244	2.900151163411113	2.0316873386153063	1.5229886426796464	1.4965407123846735	1.443350682540022	1.2732229002312663	1.0647846817023618	1.2745065151603818	-0.08401090026492888	-0.4289533914616157	-1.8255009911216318	0.3	0.3297789866755848	2.3453319452900527	0.2870925477229808	0.08504840577159818	2.5890152177231576	0.36373289681660725	0.32851948365957184	0.19317909587535945	0.24979942671674824	0.22850199374831645	0.01678288540983326	0.007279107739103698	0.0038723007226674254	0.006724155562361809	0.5378022271415974	-0.13104500624431953	12.82101467587172	-4.679478031299371	-4.679478031299371	6.33460282953174	0.5192500163302224	0.10678962829173345	0.07888730091050275	0.07888730091050275	0.2161384744085699	1670.3730773503962	0.2254079923195446	-23458.157601844843	-404.9828703297238	-87.05863330362185	-50.04554260213797
9900000	-23953.319010267496	-421.05299335783974	-23532.266016909656	0.3750446548645382	2023.7970864926765	5.12497518951009	0.8371273465142781	0.7972574031581917	0.5348183151299774	-0.13192966900973258	0.06652592760025688	0.515555285742284	0.04543064025791754	-0.07804765911512457	0.08688693338262521	0.33052813917035384	2.1541907304340846	1.079732873898625	2.0248344062269568	0.8992458712430922	-0.20828976850711406	-1.9008590166025612	0.3	0.2866399818818264	2.4108298290755354	0.2949360742681108	0.11063795571461868	2.5718741040040327	0.325082055055855	0.32219197196884686	0.19329999683846846	0.25256116757061847	0.23194686362206243	0.019920330033741922	0.011150858846866094	0.010146301213565356	0.00835112557214522	0.9526729896151847	-0.12550826694144052	8.458510026893073	0.43814029874060356	0.43814029874060356	3.320038233366407	-0.08267890634813381	0.11903785042042458	-0.015709240580570185	-0.015709240580570185	0.3032744747460374	1716.9323837790814	0.2306815813898169	-23445.155666754647	-404.9828703297238	-87.11035015500826	-28.858222588631044
10000000	-23972.884045197305	-420.1822649563496	-23552.701780240954	0.4012014823595084	2023.7709296651815	5.70415706510166	0.5162757142156423	1.6204140654775483	2.5314067756804013	3.2016096126169584	2.5119915844548033	0.7021696247536633	-0.5173671522970766	-0.851808928151735	1.58917422012546	0.7645590303931611	0.7599431071855075	0.8145355226507696	0.9472927151135726	0.4948589628632436	0.7220161331182318	-1.4481351337797037	0.3	0.3905063450007337	2.2402445338896775	0.3387135220909475	0.03403077913374398	2.607372810419304	0.38913200946557613	0.3274393031275161	0.19881899063241035	0.24768455009743542	0.22605715614263455	0.00805879377586274	0.007285981955173165	0.004961496849758832	0.006741621087493536	0.5518024408590957	-0.24460095760625478	12.423915255856146	-0.42496180110651416	-0.42496180110651416	3.943143644173904	0.06071546908694543	0.08078773777085314	0.00870668320722946	0.00870668320722946	0.2545431002140641	1646.817429861142	0.2038915193582553	-23460.421425288205	-404.9828703297238	-92.28035495274912	-45.96492225609691
10100000	-24058.3262371123	-483.94772995098117	-23574.378507161317	0.4964733173687992	2023.6756578301722	7.640566516032048	0.21695431922099337	2.6972381304060833	3.038576415728636	1.5635201331623416	1.4364956329965324	3.9530897660923445	1.735752717720556	0.9950121384876098	0.7098112078162746	0.7219108663037671	0.017381648992139676	2.135103626181445	0.6732788748043631	3.809168343420658	2.015066972226804	-0.15705538207237782	0.3	0.36111165220504876	2.2481633969183696	0.2512232716424083	0.09269029025039366	2.7066835358024273	0.34012785318133326	0.32458878556918513	0.1987523774928909	0.24489619998449627	0.23176263695342392	0.06531483034945211	0.005509332856349596	0.0013264094062106812	0.0051136217508090396	0.23965182094434298	0.06009854112876024	5.747698088981405	-1.1832805662325223	-1.1832805662325223	1.9469837756830874	0.3537199799600149	0.19886414330570953	0.12085980326752727	0.1208598032675273	0.5870675815180496	1261.3206806723101	0.24828510116651348	-23462.106921828956	-404.9828703297238	-112.27158533236106	-80.21616127115477
10200000	-23974.292046794028	-408.09262050369176	-23566.199426290335	0.41405086231985266	2023.7580802852212	5.591427534208588	3.781360787658679	2.2489176381518696	1.9794702471090728	1.0014103810751367	0.47508228347201964	0.05332673225164197	-0.13000123606882574	0.2914106806037322	0.41988112075457895	-0.14734457986904437	0.7260604141906766	0.7746535340703335	0.62648954383722	0.026354660432323096	-0.4172805950571237	-0.9302534505587218	0.3	0.2921835922017415	2.3924178766627917	0.2787774983663205	0.19116747556187352	2.3922467506462866	0.45320680656096574	0.32605587895247146	0.18884254272428191	0.2519498320803882	0.23315174624285456	0.020701543559378397	0.00758779804212548	0.0034980390399006393	0.007139725921845585	0.47308192522144227	-0.07579787956928556	9.229713781191998	-3.0696095373563375	-3.0696095373563375	5.467330142567153	0.4321170167136057	0.13322152666048176	0.07479666640840019	0.07479666640840019	0.2248989046767781	1607.0329206725462	0.19842791669618975	-23458.974415749875	-404.9828703297238	-107.22501054046117	-43.58306662649824
10300000	-24006.76321580732	-442.05162859009295	-23564.71158721723	0.43896292451873015	2023.7331682230222	6.078744240127154	3.6160478285259816	4.359583181033044	4.26949522911007	2.708452490596845	1.608494025178751	1.1192992105306097	0.9570888519769787	0.6258538741681299	0.18051384941769616	0.6947981637169162	1.4554676727414537	0.8395980200535206	0.521100699465753	0.4319577176143672	0.09718715008869319	-0.78967923264211	0.3	0.41636008884678694	2.201550812910426	0.3044085704438912	0.04587297380525566	2.5884316691313605	0.4433758848622607	0.3249469674339308	0.19362701605245858	0.24840056575846484	0.23302545075514175	0.050315986923216816	0.006972109004168352	0.0024530158737048925	0.006286791380210667	0.322563144634764	0.0390101606094685	8.493615322782029	0.0014801960595458954	0.0014801960595458954	2.4242806650272524	-3.261981554692191E-4	0.11773550701348509	-7.188591488768058E-5	-7.188591488768058E-5	0.41249353708556946	1556.5156003458019	0.2193178906399924	-23452.37555752687	-404.9828703297238	-112.33602969035911	-53.77720432957577
10400000	-24014.895360947907	-440.441967801905	-23574.453393146003	0.45770477775201857	2023.714426369789	5.940686683528246	0.7849624179272382	-2.093505048500457	-1.6415019676825828	-0.6161546464430288	1.94872974866179	1.3691086667071373	1.0242903334515805	-0.6066128735781582	-0.2491783033253731	0.3612867625508856	0.5605417307376884	1.5759695836978307	1.7092798441483739	0.7953467802343792	-0.37849314996320627	-1.326127354490091	0.3	0.35895506193656196	2.3931122648436807	0.36844998623032377	0.08079835738584648	2.403708152975187	0.3949761766283828	0.31520887327204405	0.19226053868135595	0.2527751832129623	0.23975540483363367	0.12429672052805937	0.006748606523835528	0.002287849727585889	0.006876569311108199	0.370425116933112	-0.05668432836550957	8.659006729309969	-3.4554402572756513	-3.4554402572756513	4.001430318463299	0.5870319255494203	0.17620968742329826	0.15216610041537787	0.15216610041537787	0.38131386722583516	1531.0006196476425	0.2321265206037203	-23473.286448057548	-404.9828703297238	-101.16694508845386	-52.84272236570392
10500000	-24015.816546760492	-470.7552094129332	-23545.06133734756	0.5389858006582762	2023.6331453468827	8.186532897246332	2.5074921899603972	1.1957592182401118	1.3509461593357046	1.3397362368869228	1.8600512914008196	1.484987425611544	1.3507491427315146	0.8189990208870859	0.9822375282057771	1.5088639807823	0.9971269335961984	0.8928940959147236	0.8831700909863061	1.6787051590151398	1.0877789011718884	0.14530769138881233	0.3	0.5560975925388087	2.559150847746552	0.25166939474447103	0.022739586573404996	2.3043674628720083	0.3059751155247392	0.3226685184437537	0.19962720971161374	0.2445000435329221	0.23320422831170662	0.021857938874335653	0.004814319715739864	9.933590136330514E-4	0.004680734479036412	0.20626882561069387	0.09635011400209194	7.935077524837529	-2.9547218091181082	-2.9547218091181082	3.5028120347273974	0.5604444775492187	0.1837328300405324	0.15498387997687715	0.15498387997687715	0.41621823716923606	1065.3397570061077	0.26272865906434756	-23454.797064364913	-404.9828703297238	-90.26427298264682	-74.80642709474749
10600000	-24002.17522549555	-435.09123834517663	-23567.083987150374	0.5302413885695135	2023.6418897589715	6.940496123649547	2.9039496449083635	2.629543997073181	2.0164187825834294	1.8008252411551366	1.6099903428453577	1.509416641465262	-0.09247752190131286	0.2974256658841491	0.6232673149639505	-0.04227532825025959	0.6978143348955055	1.1793879459225463	1.0236600541342908	1.6154328247133152	0.6678193509866911	-0.5534039460405741	0.3	0.44452620728849374	2.31677372655405	0.29119842217226044	0.09653510980627701	2.453823972165717	0.3971425620131866	0.3209061560142335	0.19454143087131753	0.2548731360962055	0.22967927701823987	0.027669230879611505	0.006468140490041499	0.0029485848369294795	0.005901161994435224	0.4254660580928428	0.04454010485311642	11.00489687954832	0.13980513789557528	0.13980513789557528	4.800134555951645	-0.019235498142317647	0.09090227307825197	-0.0026475517872658317	-0.0026475517872658317	0.20840460401310087	1262.5328377601286	0.17368568909313553	-23470.442013691452	-404.9828703297238	-96.6419734589215	-55.78082324110367
10700000	-24007.56581261316	-440.3447071427274	-23567.22110547043	0.4955460316956648	2023.6765851158452	7.610936445644986	0.32812201726168105	0.9873231739145361	-0.780431388547929	2.3988120714149916	4.403347894226924	4.637703944125432	0.9362938345058711	-0.14862219770778307	-0.9964182986193175	1.575878449512196	1.8690269094398078	1.6127763566812119	1.2040803769235717	3.5528795713925936	3.28710073602586	-0.4308076560466785	0.3	0.3971994344150376	2.190406526949993	0.23897014141769257	0.0766280231308741	2.6666030254655633	0.4301928486208239	0.3208806275996632	0.19810936309780053	0.24651379201624884	0.23449621728628406	0.03495931542785903	0.005440859280284965	6.840792553147411E-4	0.005419099752862051	0.12150270690621967	-0.15111343558424165	8.767590892979664	-2.186129480914283	-2.186129480914283	3.921218454923949	0.3728423387404558	0.13247146120954623	0.0738545352826048	0.07385453528260481	0.2961976207732228	1193.0305394171955	0.1908188460717904	-23473.951022161014	-404.9828703297238	-93.27008330941518	-83.69295917606614
10800000	-24044.181985346513	-472.8865222247007	-23571.295463121813	0.45430779397875815	2023.7178233535622	6.732499662075791	1.9483568949919696	2.054833097860538	1.5572106319372199	2.0018600737063563	0.8931486910016473	1.3490978151559527	0.9793173613003278	1.296897350661313	0.6001338822431943	0.9478522947194934	1.5378389693385048	1.6169276579416496	1.7652816674462435	0.36741071299444367	0.2620380149773362	-0.13030343736834366	0.3	0.3770589545652533	2.3244744092968146	0.3471248206710166	0.05153275817364104	2.528478282508276	0.3713307747849846	0.32490705792307395	0.19460168846575077	0.24931256866200283	0.23117868494916913	0.07708835216350436	0.0060502091719521105	0.0010852973091798552	0.005922266358822827	0.18648366042614603	0.1229829437597781	4.101229424396651	-1.2193559661871451	-1.2193559661871451	1.9888761593030515	0.42694271188241384	0.29818195480521487	0.18281175723303697	0.18281175723303697	0.6148761958611826	1439.3777877055063	0.2150222997577882	-23464.171494918697	-404.9828703297238	-107.12396820311395	-63.86647895370648
10900000	-24048.142827729807	-464.85100051352714	-23583.29182721628	0.49320468317355115	2023.6789264643674	6.716838365589935	3.437765054490569	-0.44318707405649305	0.3963597616234401	0.1704186574780054	0.49860891440933924	0.4224054430677883	0.801292654636013	1.161608234246064	0.8936673630794036	0.296822022697859	1.4845064410419548	1.3515739405707805	1.1013192781905514	1.170257834478372	-0.2121797095568408	-0.2545689983427269	0.3	0.3227178995567256	2.685454687067712	0.1993814506958712	0.04482126266436106	2.350972711870153	0.3966519881451614	0.3197149201141975	0.198585473468893	0.24617976998513139	0.23551983643177496	0.01755012993280914	0.006649624177504698	0.002780484308573408	0.006528370399363455	0.38748612290704537	0.12390765919793616	6.35795843505543	-2.197018529147614	-2.197018529147614	2.570435265082274	0.5434649523917258	0.22320885509951674	0.19078247065201495	0.19078247065201495	0.5521059574373735	1504.853218165182	0.19043532976982208	-23481.680804655854	-404.9828703297238	-101.61102256042551	-58.95125563475417
11000000	-24047.618777034433	-475.4308737953301	-23572.187903239104	0.454488071282919	2023.7176430762581	6.353205894078406	4.624205771733349	1.1064385912035384	1.2654919321656188	1.4621894276703609	1.2722901649095268	1.213564134569491	1.1905971716934958	0.4436510159631936	0.7205262650274733	0.9385972533728001	1.2540231600851606	0.876113899300313	0.5693421943714032	0.3130315990734504	-0.11347105067396764	-0.6592552845370502	0.3	0.31310973773461503	2.253343044462905	0.2223759330075733	0.049199318978720846	2.83133617715488	0.33063578866129095	0.32291887712213696	0.19783571920999088	0.24559321078503474	0.23365219288283423	0.03010526538413078	0.0069407765220593646	0.002260752810044017	0.00651499485408159	0.32645949535669516	-0.04417891350886882	4.756128069559598	-1.3025984648343316	-1.3025984648343316	2.0425073179099824	0.4179284932274972	0.2547509365675544	0.16246609056341668	0.1624660905634167	0.5932062370260458	1482.7361569920452	0.2377068516106531	-23476.39608357092	-404.9828703297238	-95.79181966818611	-48.94363939188058
11100000	-24041.183795667424	-502.35009030369304	-23538.83370536373	0.5827165742409051	2023.5894145733	7.828524443381385	3.3895987236281413	0.11922987145565245	0.00949584355176547	0.9058207078358805	0.839723284020248	0.06216184196813257	0.8471586362609577	1.1420344750743152	1.6407558300108962	1.0366517408868439	1.8227691303171143	2.1665366212062827	1.2030823145289933	0.5212889161158807	-0.24720897475388182	-0.052220365865226825	0.3	0.40141401736613747	2.218394371885416	0.22163035359768163	0.0806006067315415	2.673997733141308	0.40396291727789935	0.3271766948185654	0.19324978349391922	0.24979529551431334	0.22977822617319846	0.05842235419332009	0.006041015106155304	0.0018800500142580317	0.005719389188021498	0.2864927967578304	-0.19574293770493945	9.91386422243378	-3.3779259759039757	-3.3779259759039757	3.315576471979724	0.5891815251535912	0.1545018058261103	0.15740721640254235	0.15740721640254235	0.4619739396830456	1187.3545693260476	0.21969974766359487	-23451.846699928188	-404.9828703297238	-86.98700543554193	-72.81759822919688
11200000	-23998.300525219125	-440.8500001202335	-23557.45052509889	0.6119990819566388	2023.5601320655844	7.606144898213257	0.24476705351531497	3.8388961162055923	6.615698782253791	5.248329002255327	3.625917547150284	3.7190855269142875	-0.014881390444122233	-0.9152554686688299	3.8134623699230135	0.3605135169267648	2.4611132146639525	2.8343512608447092	0.4592194989095485	1.201033575061514	2.178765677651267	-0.37264296078682835	0.3	0.3515243379864907	2.244204276018925	0.2849431061628739	0.07085610062440376	2.722940355092659	0.3255318241146311	0.32121015493156285	0.19276374402124175	0.25277926992488076	0.23324683112231098	0.04797732903371303	0.005617733915016156	0.0020117770088543107	0.005078782312851265	0.36526723811910866	-0.15060377758932955	11.851082238580178	-2.318227856158017	-2.318227856158017	2.059715843500859	0.46921669841701336	0.10820289508531353	0.12178328690105673	0.12178328690105675	0.6225719980523996	1221.9642536262656	0.19749503871049287	-23458.06594193467	-404.9828703297238	-99.38458316422182	-69.11079806799518
11300000	-24006.741649743803	-424.24511983397383	-23582.49652990983	0.5058248878306263	2023.6663062597104	6.505025162274073	5.126168182037264	0.965532757872388	0.653937714651678	1.0090476032672395	0.0207035799778712	-0.18152783094666003	0.00766791827189911	0.2715528125176583	0.5980234316908946	0.7622493430784332	0.6768578306624078	0.6166431276394897	0.9325675726116853	0.31961135122023493	0.7165450576758225	-0.20595530950412977	0.3	0.3447793960337963	2.332392329504693	0.2667786398017933	0.0630164083621904	2.5917368004336168	0.401296425863893	0.3328928090735113	0.19449266862967848	0.24881760620242988	0.22379691609437666	0.008542356655699811	0.006154874209513393	0.0036072259662194655	0.006492153434788422	0.521391351504942	-0.07467269845371255	6.0573671924438335	-1.2666976701764106	-1.2666976701764106	3.5482871531331277	0.2732257594733542	0.17840669850343566	0.06368913776852052	0.0636891377685205	0.30456240878720775	1503.949940543491	0.21426087681370976	-23478.03178464352	-404.9828703297238	-104.46474526630861	-57.92887755876397
11400000	-23953.195938460227	-409.4300614726449	-23543.76587698758	0.4169539103451772	2023.7551772371958	5.333657905847475	5.093840849740376	-0.586922539475831	-0.45932158304122483	-0.33818883086115265	-0.4855751363173083	-0.05297790745933341	-0.097039088673786	0.4073140262052769	-0.187652916603799	-0.01357451685845576	0.9641055232072782	1.03385834283405	0.4844129682457051	0.44856601881169567	-0.4966266018807038	-1.1424626503886184	0.3	0.38103848471309315	2.350741327762299	0.1904553412670557	0.026372008882387915	2.541779959259499	0.5096128781156469	0.32659518048628006	0.1933618376045907	0.2511659568698326	0.22887702503929327	0.00697818327660747	0.009309877527103886	0.008344863358432375	0.007681816369385593	0.719655298756427	-0.02732977818970851	15.44687477212859	-3.3490602591150815	-3.3490602591150815	6.421893662900706	0.33625681412941844	0.07299100876951668	0.03806529655807046	0.03806529655807046	0.1755686143586487	1631.2187895381842	0.21723993514794745	-23456.626569778186	-404.9828703297238	-87.13930720939587	-41.075832286854386
11500000	-23975.12405840019	-427.24343839977087	-23547.88062000042	0.5520476307321933	2023.6200835168088	6.5326103708653624	0.6644720205486218	3.6182550961819206	3.7031886662205804	3.6871806682499444	2.5818456461662906	1.7627530851212092	0.6664685456978023	0.21533720892569252	0.33278737146232146	0.48304730163500964	1.1983927802257293	1.924883735052232	1.0021463014509522	1.6338430134631665	1.3507451824620653	-1.1610153152441298	0.3	0.28323250163160624	2.4477092329607912	0.3312870322939326	0.0461328098575736	2.509807740855382	0.38183068240069507	0.33217438857409376	0.19985266543587238	0.24040470120106372	0.22756824478896684	0.10439762383713753	0.006609771748335032	0.0029568259647807685	0.006245736586551921	0.46196216491105174	0.1780124080903104	9.399882789374379	-2.324130636087213	-2.324130636087213	6.285112368734971	0.3023728497684557	0.1170897432288608	0.043297851087514244	0.04329785108751424	0.17511697446560717	1406.2998072638777	0.20888180457987218	-23460.42894849189	-404.9828703297238	-87.45167150852694	-54.359529200815096
11600000	-24026.896200307645	-448.7156514606652	-23578.18054884698	0.5083188551839921	2023.663812292357	6.989028114508644	1.1266585018438584	1.1328847703115366	2.2905984790388283	1.2853855230562288	0.514618077286581	0.8324753251963128	1.6646124679974696	1.0169356139200407	1.074065768605485	0.5344989399474871	0.9370644259259252	2.0120805207155756	2.661243389600085	1.2834653377118785	1.0306092613051137	-0.2981757863493748	0.3	0.4338553173777891	2.3337844653042787	0.268566537517783	0.0882569525867755	2.4823186216611406	0.39321810555221315	0.32222226783727587	0.1980400872687185	0.24691539489429687	0.23282224999970544	0.06545696805519648	0.0061470916927844335	0.001989058367980756	0.005809141065526373	0.3216086749059779	-0.050419315710857705	4.404192261014401	-1.5522102197626886	-1.5522102197626886	2.571739709408422	0.4612155045541745	0.28840605181767437	0.17407159030716166	0.17407159030716166	0.4939052334099953	1481.9725111888797	0.24428098230514564	-23463.550013267482	-404.9828703297238	-114.6305355794973	-66.4302472916588
11700000	-24070.58566243036	-496.2001032515631	-23574.385559178798	0.5964486402535887	2023.5756825072874	6.771066182033181	3.5058939952508443	1.922417747782304	1.7271653852827116	1.3073681895759768	0.36282364373599224	0.33720178863610617	0.048302435983175185	0.44075410594859166	0.9951890963748686	0.24822136213498974	0.4944169396439523	1.4917149874498281	1.2116320089366348	1.1381695783182724	0.25456853437309757	-0.7590749401128422	0.3	0.4668503248660768	2.32079376945737	0.2605142993386047	0.0943120508973436	2.409870313538798	0.44765924190178735	0.32412810100340045	0.1938744214461542	0.24567999901615584	0.2363174785342865	0.02406738928335033	0.006065541472499611	0.0017493848801441705	0.005487087176600654	0.31045103730108803	-0.14655324557603155	5.94186251709272	-1.1027514872017334	-1.1027514872017334	1.5327042512067122	0.36541567386903057	0.19423307071123633	0.13974699125544993	0.13974699125544993	0.7529868867593188	1379.70532628448	0.22428312673074075	-23474.63878407596	-404.9828703297238	-99.74677510283787	-58.850747732258824
11800000	-24011.854293223423	-444.4975763721685	-23567.356716851256	0.49126884358226264	2023.6808623039587	7.221457734623129	1.8753959921307077	-0.10808413799902117	0.07703236643430844	1.6469141832614778	1.8190587262881874	1.3092162316869531	1.2063030798868184	0.8320932339157218	0.9867866055964146	2.0256548783815753	1.4178116393559563	0.7297764502297831	0.830033134710309	0.7151714224531674	0.6115068090321538	-0.6414017499050251	0.3	0.42258726972098914	2.2655929104845285	0.23089046598813295	0.08155269499185856	2.6461969132846614	0.3531797455298125	0.3188713097842362	0.20255514111949682	0.24817657657093775	0.2303969725253264	0.039919446772550354	0.005739702817146131	0.0013158849755322704	0.00534506790596327	0.19899316357139724	-0.04911664318562691	8.646527792529417	-2.760400054463681	-2.760400054463681	3.272604841826452	0.5189247348924748	0.1582737804952176	0.1335018963228498	0.13350189632284984	0.4181741175683235	1258.4819915846474	0.22018003098625025	-23460.453600147714	-404.9828703297238	-106.90311670354396	-65.84153233487638
11900000	-24037.524966777597	-463.1549456942337	-23574.370021083363	0.47727615997629813	2023.6948549875647	7.237349689147468	2.5059665398824698	2.0607623858935207	1.2515338231656323	1.335267820481449	0.7599162598489739	0.9438950332786357	0.4731482201787044	1.2648698725658696	0.7490737527431026	0.6367411980696491	0.9986178840114182	1.2121264105208605	1.6276090999879367	1.2736239052218292	0.4973203467722348	-0.5799794089352297	0.3	0.4199493913463995	2.192732991535218	0.24258082493691951	0.08957632376821852	2.677595455650111	0.3775650127631191	0.3198143666505676	0.20226333701926993	0.24456933264075859	0.23335296368940098	0.04739036669315054	0.00578192329442701	0.0016487754080986034	0.005630355373584053	0.2598487356781824	0.09279108011263364	10.483226824578752	-1.77557984334444	-1.77557984334444	2.5208772368856613	0.3453956522848714	0.10831188445986015	0.07628947416700499	0.07628947416700499	0.45042179602250143	1320.6925128376233	0.23324336485491434	-23471.136454639003	-404.9828703297238	-103.23356644435982	-59.824973446258255
12000000	-24000.81528744202	-437.7256899938465	-23563.089597448172	0.4427462003978646	2023.7293849471432	6.312167796952502	0.43102930691224534	-2.627995226383791	-0.07470157236392816	1.1397236041391288	1.0852206676821472	0.23840484803402437	-0.09832623751438663	3.6542218089919993	0.576451307489336	0.6165947167518762	0.7799821133146475	2.3486940180358693	0.8450563958095602	1.4834647638997134	1.4541392239508302	-1.0765415108294683	0.3	0.4171305941194251	2.420575570308679	0.31188381062771525	0.0596012936318141	2.4355928713795247	0.355215859932827	0.31805576230757826	0.1994084823032672	0.25031475555381194	0.23222099983533992	0.06767463158186972	0.006660634166404468	0.002223214792101454	0.006286770423855669	0.3078042704514059	-0.02785974940873991	7.548557062777238	-2.627923226763	-2.627923226763	3.030204425947802	0.5494709518650526	0.18977098906272252	0.16457753993535565	0.16457753993535562	0.472739438809173	1492.3855629622367	0.24358795199496672	-23461.24894807783	-404.9828703297238	-101.84064937034077	-57.92608554393329
12100000	-23971.969567545548	-425.8503842412114	-23546.119183304338	0.4582667421857413	2023.7138644053553	6.3706393633516605	2.5577431320749935	1.714941278163923	1.2278322135250384	1.3390462453773087	2.2831838771459	1.9583568278520294	1.3754255153788013	0.9253532723682514	1.0544105811877307	0.9622861980718056	1.5190292673162114	1.724583209025302	1.376467603409559	0.8328310408892987	0.3328438274206802	-0.5715782180804923	0.3	0.32827779188243855	2.2412602615143937	0.1952205747537976	0.08520078343014022	2.6941914401490665	0.4558491482701488	0.32458485240786605	0.19437920631544642	0.24910105221470208	0.23193488906198284	0.03326638854210963	0.0070954842721950295	0.0032253416597430645	0.00650348773109853	0.40660831025054817	-0.0805272295651952	11.087703753664334	-1.5438617261036647	-1.5438617261036647	3.9140306475800832	0.2343556794954437	0.09543133544699695	0.037642215795798524	0.037642215795798524	0.27033880710848945	1398.7705490155295	0.21345775006046	-23458.222102332555	-404.9828703297238	-87.89708097178358	-52.850610792353876
12200000	-23962.009348332285	-401.26322462517265	-23560.74612370711	0.48488983678700437	2023.687241310754	6.036785319434714	0.33448118557315415	0.6906360960143032	2.842814884071735	2.5130270501284366	-1.0669341880586098	-1.0908854613075125	1.6086346614528908	1.6022206126489829	0.21572669595727387	1.7352324673699477	0.11311977276448049	0.3281807388138296	0.2690480215195856	2.2591309670627306	0.40719877164000723	-1.0761572749129338	0.3	0.4897807004276208	2.1056525073990437	0.266239765102004	0.09232778053846943	2.6827310482609397	0.3632681982719066	0.325579707445581	0.19822361837027247	0.2479482851120076	0.22824838907213632	0.01945018162258358	0.00759237751255428	0.0036008571078889827	0.006865678184136658	0.46827279566004004	-0.03878609573517542	10.998999505468095	-2.9562474407815147	-2.9562474407815147	2.9673234293827346	0.5174659144150879	0.12416519532364517	0.12370172973898558	0.12370172973898558	0.460244039607511	1638.417737757037	0.2086804313144398	-23459.617245115347	-404.9828703297238	-101.12887859176557	-52.45973698131779
12300000	-24045.325451890814	-489.0667700334519	-23556.25868185736	0.4316243102025469	2023.7405068373384	5.743173910028044	0.8492438951080489	2.0469551288254175	1.3677961855428908	2.4824159134266286	1.0172259733489182	0.26465788239723687	1.2249373744020255	1.0083680938053687	1.454079407216635	0.9068023935984681	0.5784381664668359	-0.07185522171187958	1.1426538005954177	0.3181443096249239	-0.5052131505650086	-1.0078973176053283	0.3	0.479800099086464	2.0474062414965895	0.2997187689434239	0.05619384939041859	2.783307542556724	0.3335734985263634	0.3217977696611205	0.19387419425281155	0.2487243426262075	0.23560369345985735	0.08583127437305146	0.006935082250899359	0.002497837848682775	0.007176255244176821	0.36375364274754596	-0.1136985944579534	7.996557547402844	-2.036011227096571	-2.036011227096571	2.1937667905296627	0.48610871373352615	0.1637476585439709	0.1519724305452752	0.15197243054527523	0.5968809357731177	1602.9771999381069	0.2305217935763778	-23460.486349415067	-404.9828703297238	-95.77233244229342	-54.640551974823985
12400000	-24017.75625417155	-439.23792923357183	-23578.518324937977	0.4247833085004513	2023.7473478390405	5.739969635609939	1.0826726314821118	0.6135032195024247	2.333027927153904	1.231807120123401	0.214845308974062	0.6128123278291936	0.9788185789048574	0.7925734112863636	0.6601276083715027	0.2895528680944127	0.965460679031573	0.32943181327853943	0.3697933186360709	0.7881972618671793	-0.20986686436096222	-0.8466897552440213	0.3	0.47043678076217976	2.4744302259140287	0.22922037685796598	0.040965081208506705	2.415678092908518	0.36926944234878406	0.3337804437997911	0.1969173508485057	0.24387885438040507	0.22542335097129515	0.08127162027806142	0.008432257041986005	0.00205029787566638	0.007990318899924936	0.2594514047705849	-0.10088596548463948	7.732755552230189	-2.252248906283488	-2.252248906283488	1.846241413986859	0.5960806166074181	0.20059319714652618	0.244705706121912	0.24470570612191206	0.840159985158607	1805.5517743685843	0.2649550669761544	-23472.717034557885	-404.9828703297238	-105.80129038009325	-52.42527803067421
