# BEAST v1.10.5 Prerelease #23570d1
# Generated Fri Feb 14 10:38:46 CET 2025 [seed=1739525925855]
# -overwrite ALL_021224_2.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	location.halfDF	treeLikelihood	branchRates	location.traitLikelihood	skygrid
51500000	-25657.84460916534	-578.9666984072323	-25078.877910758107	0.8270856391350188	2023.6537886778049	11.848641595279567	0.020840650016685284	18.854570497884037	13.068164088313942	10.495343623304443	9.235518089358527	15.038461723574196	22.738731304619137	27.57786888832577	21.377457717457336	14.228565332281097	7.2407710007267365	1.0717847831591403	1.118509981469014	7.040977530535157	2.5649028592582717	1.814024419428914	12.193684674077474	1.3410929079101792	-1.9725412768619826	-1.4532765294345276	-3.536872817164918	0.8	9.161005790402386	0.32314071903891517	0.19990729315061634	0.2437381444686781	0.23321384334178813	0.15090862267241767	0.00454563410681545	1.9788247126281987E-4	0.0045504236155132945	0.044863351365440535	0.04825636300238411	4.628904374664162	-0.3582465947272598	-0.3582465947272598	1.2028075548394408	0.15182556039123965	0.22113113680610888	0.06586213765470661	0.06586213765470662	0.8510047034688716	978.1733520802633	0.2584280224851797	-24942.510818008035	-494.32454397587907	-136.36709275007095	-82.46161076678604
51600000	-25570.72464874288	-487.03886255352074	-25083.68578618936	0.8001943940552204	2023.6806799228846	12.18748408056871	0.02700513035207198	10.385547812252101	8.667160181143954	9.567623131531711	10.497644943333993	14.986947855453517	10.298268660084352	14.098066759439762	5.828801333000981	4.909348975761768	3.840308716907039	0.8224355234184512	2.834776632958384	1.9521654879954857	2.2950756222024826	1.3349112030140773	8.404073802003914	3.3762508096921344	-1.5974743502475355	-2.001846162998146	-9.14960547337426	0.8	7.366558327485936	0.32696411685081056	0.1982448994013309	0.24331354133983638	0.23147744240802015	0.08752352788862172	0.004291459555892335	0.0011755456405933167	0.004281862211207101	0.2735068035780855	-0.0466697233931116	6.532423880449745	-0.7914329674511722	-0.7914329674511722	3.0478177635669685	0.17737093695069242	0.15805501568393426	0.041042463751796134	0.041042463751796134	0.3387611855343479	1034.1924784650525	0.19443672481388805	-24938.720815516	-494.32454397587907	-144.96497067335687	-83.39187895391656
51700000	-25612.571585722457	-541.5707260994023	-25071.000859623055	0.81377425974237	2023.6671000571976	12.146772611207613	0.3111422454696605	6.828239154326248	11.52206843898557	8.52741197008076	7.077450708585927	8.988617521942938	7.95349476182737	6.470698745667342	4.901619151488296	3.2953917906828307	4.450481687376778	2.832748925420068	1.0362300176067938	2.841547145008236	2.571227282622717	2.033831009173312	2.3174123445316317	0.9108506071751844	-1.6495549465364043	-3.362421773844223	-2.7953154817939687	0.8	8.157494198649195	0.32590499293389996	0.19651622296198756	0.24177116445225072	0.23580761965185956	0.094783509890837	0.004748818683335171	0.0011325361195789773	0.0047757143122914274	0.21232214161601526	-0.08044497173503237	8.381427189945471	-2.022892597784908	-2.022892597784908	1.8836584352627175	0.5091113269457569	0.161056305841716	0.17296108615803782	0.17296108615803782	0.7166276409903698	992.652879221683	0.1949341529696552	-24931.380025694314	-494.32454397587907	-139.62083392874143	-78.67153462384314
51800000	-25673.902669982304	-570.2825701051538	-25103.62009987715	0.8574082987675676	2023.6234660181724	12.928008992540228	0.0953798307722274	3.189898398769193	8.143379451813706	8.966571476605397	9.670521890203155	12.340314670419914	16.11449039029974	14.783947404475548	5.4004980858080875	5.993597156617914	8.12139437017289	2.2357746147135615	1.56782348157496	3.799386838697476	2.2874008668446724	2.4869937678346528	4.376348018042396	1.7191037989081366	0.10066887435673721	-1.9965320040982504	-3.437508259966913	0.8	7.841293879165721	0.32905696895378256	0.19199458577146358	0.24453595275928539	0.23441249251546606	0.05912049829559032	0.004455611535993161	9.132232887578858E-4	0.0043240942993676085	0.18779232668076193	-0.15285822626576404	2.431565617498714	-0.5136546338551176	-0.5136546338551176	0.508289825544745	0.4620324784408309	0.522878673539037	0.5283974616637304	0.5283974616637304	2.5013559996764756	1043.6114585593011	0.2707652892630393	-24949.649106868277	-494.32454397587907	-153.97099300887194	-103.15327128143565
51900000	-25623.95316871938	-527.5483057596341	-25096.404862959746	0.8579980843461195	2023.6228762325939	12.997265081882576	0.5180358302409588	-0.9803880141884815	-0.42496072483390845	-0.0820453582938212	-0.38174390533474556	0.4485331060775932	1.7493965810956498	0.4622913779798137	1.819974481891254	3.7011290824300325	3.2475563483028784	2.4907441671353148	1.412004358461997	2.5020347441449924	2.0190426297420014	0.9976508781237413	1.9797025386022207	1.5661872887106258	0.13614205905768306	-1.7478290336641944	-2.2161011117927845	0.8	10.428785403931895	0.32604096885140676	0.19665008721516444	0.25272024754573513	0.22458869638769147	0.19152678271588944	0.003915910544665352	2.7654439704876245E-4	0.003883184706480307	0.07525903893788874	-0.006169496503456618	7.299837578821723	-0.3524608603814201	-0.3524608603814201	3.145568846499566	0.07355372995498106	0.13773451385524604	0.015433146634720571	0.015433146634720571	0.31963680631569513	912.6000298967148	0.20856547810332132	-24964.762584919936	-494.32454397587907	-131.6422780398089	-95.59229638873234
52000000	-25598.892292712768	-521.1507497822045	-25077.741542930562	0.9461315324243915	2023.5347427845154	14.078145450818116	0.17196758040788213	11.150703678117608	12.973905009032647	17.66940741378715	19.005598613391655	16.311055530476356	15.573116048166472	15.926140728159778	14.84026810410333	16.680882602821207	10.446185679143516	5.629169267003213	1.1095072713521204	5.409815205413908	1.4467105306929897	1.7135387914324445	2.65620713197219	2.0843688536721805	0.9033308362265725	-1.2425962269375046	-1.8867042736028505	0.8	10.156691839740398	0.3312458985519797	0.18964795304941767	0.24610281506759418	0.23300333333100634	0.12329191747490577	0.004000111569850822	6.074351862300703E-4	0.004034315166214797	0.1485185087605452	0.106079965923566	8.985539488915498	-2.773665925433585	-2.773665925433585	4.449428376242292	0.4386619476659266	0.13780742020552705	0.08590580932528397	0.08590580932528397	0.27829957275727707	836.1502067711048	0.2207292696914028	-24937.048481736023	-494.32454397587907	-140.6930611945395	-98.54757350378128
52100000	-25563.045610172743	-483.89841978056154	-25079.14719039218	0.9003688004536011	2023.5805055164863	14.72693042562991	0.5308174680300658	6.579554484481545	7.660512077518773	9.84326108700295	9.911706828185286	8.73312929466326	7.168285729909252	6.108702336796883	5.215512152379073	4.84492346539121	3.9868327571138185	3.426398849252908	2.6419949488075822	2.617206567100172	2.3824911294603544	2.9451539647018667	2.0107300729384896	3.794025954532213	2.9640881572471898	-1.1298554995562127	-1.70302591423965	0.8	9.117120399360099	0.32644034553951656	0.19819999948645078	0.24482605435954108	0.23053360061448974	0.010975797892652961	0.00358502056423945	1.5863696932283958E-4	0.0036082742941028687	0.051235798756105684	-0.054732510025790014	14.998230249271424	-4.916348473037146	-4.916348473037146	5.622964358988461	0.535352684382706	0.0934605641916191	0.08171574150530724	0.08171574150530725	0.249288982017464	812.381981132014	0.2296914358276779	-24941.312016005944	-494.32454397587907	-137.8351743862358	-83.37184897763949
52200000	-25558.843102444836	-475.69111670016264	-25083.151985744673	0.9162502628336753	2023.5646240541062	14.472998963144683	0.18517484853125726	8.298360706687497	9.594615811050836	8.744981986658956	8.454748589382845	6.051895830728177	6.194397553473708	8.757433444140787	6.3629302206149205	2.963480413705142	4.6682185168947585	4.428128882278288	0.8115738950248347	5.1202827827022706	2.0644143932969703	1.7572885016582696	8.609006745817567	5.121918248412681	4.664686705061895	-0.9175966629051915	-2.174250739514847	0.8	7.99735789976362	0.3180569077184691	0.19369807114463847	0.2502095130064972	0.23803550813039345	0.02894526500492022	0.003952440650159074	4.323677304288638E-4	0.004016518866323274	0.10652004631125386	-0.051993555434451895	8.950278207410532	-0.9811160175116234	-0.9811160175116234	5.848936150499354	0.13560123916505312	0.11382128167363646	0.019092682790557206	0.01909268279055721	0.17417391995570167	860.9604217454543	0.19707576211277905	-24942.349504724287	-494.32454397587907	-140.80248102038507	-87.13794166254593
52300000	-25553.51687470074	-459.2201865542957	-25094.296688146445	0.8862337735394605	2023.5946405434004	14.012109891740701	0.08843029321895893	6.944339740606718	7.0960661424726625	11.461658167626794	7.530612265532442	10.183228345733752	4.101389634444019	5.6296450651095515	4.928986325011305	4.562443386921211	2.4490674726238293	1.207673866119738	1.7009316454374195	3.5289928816418463	1.919974527937208	1.5780204731444927	2.371264730251194	2.9826130844954895	2.859021462760741	-1.6350492586887928	-2.7618448473207398	0.8	9.805838412173769	0.3254531545656928	0.194073092945502	0.24834519652870854	0.2321285559600949	0.11426164607662288	0.003920545821077201	5.525391828770105E-4	0.0038301795555421452	0.1442931641985639	0.006513589002654713	8.366809685698767	-1.3980985031032418	-1.3980985031032418	3.251253683454651	0.2680602367786996	0.1287730208920961	0.055374752411820924	0.05537475241182091	0.3313858170894426	958.3677192574775	0.20684271995007572	-24942.491385913145	-494.32454397587907	-151.80530223329995	-83.12184148485292
52400000	-25632.26982738758	-544.878775397775	-25087.391051989805	0.9070200709616144	2023.5738542459783	13.344269125651389	0.3132006824571608	5.81540766405076	4.577554820632497	2.3093465281827292	0.9343918196299028	1.2218944591692114	4.827377849621677	5.640631138492493	3.5323999710901908	2.2282156419258845	3.6427633013894636	1.8168846177380344	1.1642400674817401	1.950883984804153	2.8040298568946938	1.079234412558065	2.487258746884956	3.210160306374637	0.04027392740960145	-0.5005433797899128	-2.393024101780212	0.8	8.345115696600006	0.32475683408712425	0.19371442280614798	0.25123153342700744	0.23029720967971842	0.0661475764276154	0.0039741392623968246	7.074958385845301E-4	0.004016761763984911	0.1852136209420587	-0.13655743064934822	4.841349261114286	-0.7867330657001871	-0.7867330657001871	1.7320507434127563	0.2716838924287869	0.22301521853567255	0.10129809836325068	0.10129809836325068	0.6233619699544927	935.8329984778325	0.22603663883930358	-24936.335538778534	-494.32454397587907	-151.05551321127197	-98.28105274865058
52500000	-25679.388007300007	-571.0444673830888	-25108.343539916918	0.9392111059165835	2023.5416632110232	15.34013315852624	0.3376623513281503	7.578472937937901	7.725238111195996	7.3653590758054195	8.135133383136399	8.597108683714858	8.95167234044213	7.8675120220666965	7.027057944375791	6.1079497587947245	3.402991388753558	1.7823459637900128	0.957106591469168	3.6007757304925763	3.0297746755685435	2.7946004545762753	3.345061602700225	2.219847572827234	2.7786748421700675	0.07926678248690848	-1.3972390255430684	0.8	8.834106796834238	0.32665523712959915	0.19604922238129724	0.25120668145262537	0.22608885903647633	0.079459348963033	0.0036852096606919097	4.4860830327197326E-4	0.003652372974798397	0.1253964920371287	0.03342279510155093	2.5089163753749437	-0.7489434738989769	-0.7489434738989769	1.045218260803321	0.4624901135500451	0.5070308894310525	0.3633092627110499	0.36330926271104985	1.2170645586853757	768.8789721563661	0.23451950784599462	-24951.034538190586	-494.32454397587907	-157.30900172633125	-108.37464326883935
52600000	-25676.26474333763	-593.4421814802948	-25082.822561857334	0.899369844300699	2023.5815044726392	14.836480444022015	0.3475181949631842	-4.159572638516023	-2.820680184120132	-0.5231779280241664	0.6587982743488263	1.269281326219842	2.884778424319225	2.3966463966734173	2.275856495067619	2.1963076364434375	3.5686575706069563	1.7377525208165772	2.4978926492950606	2.296202571688709	2.148749004554209	1.889043155134124	3.2572728110357665	4.915627672183423	2.5319837974883583	0.11643702950301257	-1.858934055215114	0.8	7.812248072039057	0.31781615229313415	0.19678796580746657	0.25421205786214685	0.2311838240372506	0.08768426644121019	0.003746136892075825	7.55461220677883E-4	0.003763701008436916	0.20513553285630629	-0.044436888377819644	1.9240799710236047	-0.31186411331006875	-0.31186411331006875	0.5174834222252936	0.3125400105826746	0.575992599023013	0.34712497725051544	0.3471249772505155	2.1416257519366777	810.8316763938434	0.2607722733378735	-24934.135266513324	-494.32454397587907	-148.68729534400907	-91.26577805154996
52700000	-25664.83595734574	-555.7776566889194	-25109.05830065682	0.9253699990077309	2023.5555043179322	14.875730981992112	0.6195657780785282	0.7060914410477741	3.1969261178878954	5.5682242243469275	5.346616625468478	4.642913522784717	3.242258847926511	4.637334948961882	3.9994184175749097	4.089405271172022	3.806677465473628	2.604003288047763	1.2600248739857112	2.568872867787369	1.6366425904752024	3.4531026035282557	3.3799815591432116	1.9965631499164462	2.5538526183962604	0.4336430057666406	-1.7921563002586682	0.8	10.0295508140686	0.3356235993484903	0.19981506149997166	0.23833577492294616	0.22622556422859058	0.028802646284395626	0.0037380479134355303	3.437841305031922E-4	0.0037204214097002757	0.09488016046122397	-0.048736160911237045	4.345971662407968	-0.8919449764257603	-0.8919449764257603	0.8198569637463199	0.4725258519408438	0.2962436175018168	0.32229159245233774	0.32229159245233774	1.5703548591562477	850.4525254352486	0.24347301050792194	-24953.65571102333	-494.32454397587907	-155.40258963349063	-96.31231679628495
52800000	-25625.90519181088	-553.7971542224717	-25072.10803758841	0.9850498149102129	2023.4958245020296	14.512762074279912	1.3199515610815038	9.788255746658827	10.32030444520784	9.574379857488724	9.117919313944629	7.718915643437807	7.210504637973672	6.7761430631596316	6.5093862878797815	6.471557409116182	4.683630655394986	3.2298651546787793	2.0464692543696237	2.5302556675735843	1.1189638565546167	1.6564574145984812	3.0647741373593678	2.0109004559459387	1.2030767632688357	-0.9276520478695821	-1.2659011970426677	0.8	8.846375675372807	0.3150545542308456	0.19982215985992963	0.2461843987319346	0.23893888717728895	0.05704792968364196	0.0038924391602044093	4.660752733877842E-4	0.003921097324747458	0.11935338456634886	1.7628921857889968E-4	7.517024234992325	-0.5369853315856717	-0.5369853315856717	2.5304927047704426	0.12312235181651347	0.13507904426833248	0.028664562138418146	0.02866456213841815	0.4012627451920552	792.8988069784895	0.2276510989321596	-24934.16878034402	-494.32454397587907	-137.93925724438606	-106.39099308087319
52900000	-25598.841798425223	-522.3729363042191	-25076.468862121004	0.8742073108760237	2023.6066670060638	12.72121349138639	1.0077152160207536	1.5438081399621582	0.04137043193006651	0.5403604404608036	2.4876450092867692	2.2091207418902528	2.1633827564567194	2.883132735876712	2.0153678264471555	1.633871684148032	0.8885440394906527	0.8174860070173394	1.5014565591345883	1.8323129832100373	1.8385222520326876	1.27066639687941	1.9433188782356259	1.5228706006828312	-0.5782973015914312	-1.665212735572489	-2.260025169679687	0.8	8.210622495131842	0.3292956185372469	0.19386208009316833	0.2463307854279633	0.2305115159416202	0.07942746175283644	0.004839088574342256	6.666204700301833E-4	0.004669730844964337	0.13370689768905342	0.011358917050144699	4.691608780044756	-1.017424475465494	-1.017424475465494	1.425639591340458	0.39340186273086036	0.25217425734736965	0.17996712708175402	0.17996712708175402	0.8298752132436029	1011.6025305673517	0.24326502442684356	-24934.7335043074	-494.32454397587907	-141.73535781360147	-79.99682712426745
53000000	-25602.628606665876	-523.90740935193	-25078.721197313946	0.9215772159076466	2023.5592971010321	13.534926946409982	0.8731054268018931	3.699001637871761	3.507449075699176	2.9422669900185587	5.832057733948417	3.9733254629336994	5.432617455113409	4.218137962426262	4.318668313258465	4.908657665927736	4.258879399622861	2.4223954800692917	1.8307079386976124	2.0976894511057735	1.0861112834548876	2.2298704274897054	1.7091381365365588	2.1852634106510846	0.6257161646644646	-1.1003211930770853	-1.6207172917366302	0.8	8.02767751526327	0.3253574774810578	0.19822845540614206	0.24662944535377915	0.22978462175901967	0.02349888324503757	0.004105809619363169	5.578679557334301E-4	0.0042216444199825965	0.12692345602350052	0.04696442492755139	9.238270022817359	-1.0857531990763882	-1.0857531990763882	1.7472329678051857	0.27024669028756765	0.11677374343316993	0.07256471680474054	0.07256471680474054	0.6174261780133161	888.187558771073	0.21703006842101924	-24938.321117963787	-494.32454397587907	-140.4000793501599	-99.4924615355139
53100000	-25663.506237671078	-566.442169061311	-25097.064068609765	0.8626305047349414	2023.618243812205	11.992789692537595	0.5220313619825401	-1.905644682132745	-0.25494880058244007	1.6072565976716016	3.6093642095322047	4.76197755989537	4.344144536787575	4.276906545219522	6.299892107943634	6.428622640714953	4.434252008258265	2.771644580561072	1.2766238832602006	1.7401456112664988	1.3431498475278205	1.863248710584161	2.1826494786711454	1.7084019065669043	-1.4967463928370957	-3.148082262858961	-3.175833396663146	0.8	7.431080553922162	0.32575607555568376	0.19337950309196883	0.24811983172914118	0.23274458962320493	0.04796466733591231	0.004631790064360065	4.042681970703565E-5	0.004634743423262648	0.008978956278218556	-0.043519208530149116	3.443275951213664	-0.6378638359010704	-0.6378638359010704	1.1047485168795972	0.32704713725501067	0.32520497156046324	0.18776806435510554	0.1877680643551055	1.0135976112935634	1001.8817391173757	0.22601759029126	-24956.392460808373	-494.32454397587907	-140.67160780139125	-73.00202969782669
53200000	-25607.73121975117	-528.0865352434072	-25079.644684507763	0.8719514135778118	2023.608922903362	12.048625803188687	0.03468139366349309	32.34970929171615	28.644572518164743	31.969724100338347	36.1457854526289	30.433548144232574	24.043670026717045	24.43341483839665	19.390849180892886	11.670155672767809	1.659063662627967	-0.2576055797717315	10.54622007324297	3.3074675839432666	1.317255876706393	1.8774048147215068	1.8349065016592596	2.2433777699916253	-1.6365917290915082	4.663180010721187	-3.1230863667170166	0.8	8.000847030528128	0.32113757634665085	0.19912298851335095	0.24484446414937497	0.23489497099062165	0.07441109100044338	0.004746920659798774	4.080944579681169E-4	0.004696551008132728	0.08539359282129194	-0.06830034400378403	8.01505250147559	-1.691739008670513	-1.691739008670513	5.189275738759677	0.2623172215952567	0.13398478278231826	0.043679945913853165	0.043679945913853165	0.20694507720566074	1015.5618385111077	0.18104321330702833	-24943.422505106824	-494.32454397587907	-136.22217940093716	-88.4107302515768
53300000	-25657.286196270583	-563.6943774957767	-25093.591818774807	0.8896526752824288	2023.5912216416575	12.994474567961996	0.13383474629283845	2.60215311662344	3.858034753845393	0.9635437908437359	1.5755337113994674	8.58688415439645	5.872130041796098	3.1805549692298367	4.76534491231073	7.95828306652086	5.879836249636554	2.5010255804841037	1.714215108503138	3.5607758861452434	1.3655683740884679	1.1905818993343706	2.8008439002249577	0.9356215252279684	0.5656139323710665	-1.789618151168511	-2.243162431881279	0.8	9.378378259845203	0.3322928003915272	0.19534724828747957	0.24286089972908761	0.22949905159190417	0.11991305765113601	0.004359060188727343	0.0012263209163794896	0.00435228720096896	0.23400428817214272	0.04141004881707102	3.8160349861830953	-0.9453693925317903	-0.9453693925317903	1.6995570467341214	0.3712166868073424	0.3039348881153899	0.1690621336300539	0.1690621336300539	0.6824285002958277	887.3953701707245	0.25268095970588067	-24943.840088393397	-494.32454397587907	-149.7517303814104	-102.23849426419967
53400000	-25652.709319029873	-573.9386342787742	-25078.7706847511	0.9082018113916773	2023.5726725055483	13.366846018914435	0.9646474587425599	-0.736241865473839	0.09380370820492168	1.242857158514437	2.061479808042806	2.144852771228987	3.4400374895191765	3.0370611830487855	3.484692387964686	4.345702884601763	2.303964805452716	1.0132986888044397	2.4955763330224454	2.569322932526854	1.1189051204028946	2.3334845942840343	2.5658059166824088	1.7357293300271734	-0.4881739106743669	-1.004431145939117	-0.5610144020389563	0.8	10.71224620671691	0.3284904462467201	0.19902091706167035	0.24392584426591976	0.22856279242568817	0.01739128328282072	0.003912178598549846	6.457949352319603E-4	0.003924793365877924	0.1590556709986705	0.1973782718376388	4.47568288465691	-1.2572683912440468	-1.2572683912440468	1.4637956242242445	0.4911997317228355	0.2944811792602398	0.25293276764397044	0.25293276764397044	0.9004019086114776	919.1719371128216	0.2303191148592606	-24935.75110654073	-494.32454397587907	-143.0195782103689	-94.50109835245573
53500000	-25635.068075380987	-561.1364501245405	-25073.931625256446	0.8210452709028178	2023.659829046037	11.813026929811612	0.19067797586302276	-1.1990813561996392	0.0025752755700976238	1.892000943801794	3.4035042591506364	4.802609671534802	3.326065024891045	1.530676741074175	3.0481996679503505	1.1402813475933364	2.858240966254252	1.5913458012396102	1.8463169851516161	2.6848652347005464	2.040369316618183	0.5895666113364554	1.8000867948699055	1.937768009174132	-1.4333816846826877	-2.044069427944057	-2.837948348982772	0.8	8.834626760859722	0.3231898191894836	0.1988776447866041	0.2490457316123825	0.2288868044115278	0.03994698013283059	0.004450176012079283	8.818426776717255E-4	0.0045011744790214294	0.19424817201823716	-0.0060364563929044155	6.328488402342718	-2.0266990147407014	-2.0266990147407014	3.3930470932290735	0.4373652946521531	0.19539180253649105	0.11670936559629445	0.11670936559629445	0.3644319463565844	1051.2399350436153	0.21343267288237666	-24935.529887689216	-494.32454397587907	-138.40173756722953	-74.58622151579783
53600000	-25567.509892289254	-487.2973618857504	-25080.212530403503	0.9423404482193807	2023.5385338687206	14.254497603154869	0.3468461542773303	11.996125764251882	10.041346975172068	10.016959598868603	12.727655192427568	11.903012031622367	12.308450290846967	11.450860653177834	8.59722055611284	6.465571659747658	4.457757186114933	3.862950125513997	1.1786460530600722	3.155486651114601	1.1580710385371948	2.7310902196760813	3.543145488560089	3.425994686895294	1.2083303474448686	-1.912753343051021	-1.0479132935799917	0.8	7.398017756955715	0.3272655406281396	0.19675251212659745	0.24621018613285198	0.22977176111240893	0.027763839270171613	0.0040124862399060655	7.241760805957435E-4	0.00412356972192418	0.19488295657357982	-0.1884497627214846	8.616429808471011	-1.696323916471396	-1.696323916471396	2.6823719454185193	0.35284633345331057	0.13256130183913165	0.0838313668961437	0.0838313668961437	0.42581907947825764	892.8156411637336	0.1724779634577091	-24936.121700256946	-494.32454397587907	-144.09083014655545	-81.65502874799759
53700000	-25597.630692166353	-510.6149380327339	-25087.01575413362	0.9168713735364357	2023.5640029434035	14.115773275713062	0.09157965795676747	-2.097646911842687	-11.230058264868518	-9.826857097318648	-6.09211306738398	-2.057078281825018	0.7133693266080678	5.499282092915088	8.907262214470018	7.858756675267285	8.588667353268384	6.431288586564445	0.4958899782643413	4.2167670210192085	1.0044775925388372	2.559686148373653	2.762393507734905	3.080282874862775	1.5779001134583974	-1.216652579664713	-1.729708749629156	0.8	8.97712476445859	0.315846334131775	0.19724067364342368	0.24748411654814537	0.23942887567665386	0.05218525491492116	0.0037624933399559974	8.341498700647453E-4	0.0037424867438090896	0.21056267888370125	0.08499601978050825	4.930542045644509	-0.8946588318175415	-0.8946588318175415	2.6156329948032364	0.24912752682223482	0.21623817678289844	0.07396274439851075	0.07396274439851075	0.4076150685588805	908.4443168483976	0.2596080512098792	-24941.214782814794	-494.32454397587907	-145.8009713188261	-92.93200145179561
53800000	-25637.766832248974	-546.5274372173762	-25091.239395031596	0.8690653245533995	2023.6118089923864	12.674982816865212	0.6279968145736017	6.64828568893194	6.110798244760211	6.284123474025557	6.155956011443682	6.770193929899859	5.134351905418174	3.3612538970318515	2.2739512967643867	2.9293687689077457	3.327696802077362	1.5195950888043026	3.0260488043009337	2.870390002332356	2.9627519573756764	1.508652910201304	2.864498046648078	1.0744290791250992	-1.490752765539648	-1.8604883201802713	-3.5406671566546377	0.8	7.724103460352437	0.3225091968566667	0.19717155084132543	0.24535938142505082	0.23495987087695483	0.11050230543272624	0.004441316171909443	9.68775933755296E-4	0.004382819229400835	0.22597462592612497	0.004464399353041753	3.4836566145857497	-1.175540470153679	-1.175540470153679	1.4534014927454901	0.5224288046751618	0.39481127193778315	0.31933132761477523	0.31933132761477523	0.94632275105274	1018.3376274150593	0.24910225145304773	-24940.529091856926	-494.32454397587907	-150.71030317466833	-81.88768977240998
53900000	-25620.628469655927	-527.9417259288815	-25092.686743727045	0.8299424688271438	2023.6509318481128	11.953148608094256	0.41760269330518723	8.217329634292456	9.310652748758036	7.7726507644196285	6.201562177390205	6.468443357991458	7.030633307424475	6.4001042225947575	6.658248457706762	4.786520963801876	3.5635379003415384	1.9183155801001017	1.9638451686559897	2.72439785277272	1.7824430566504401	1.6297352320951508	3.023540012664195	3.1802287032216494	-1.5284767110779858	-2.514084342392648	-1.979242059762963	0.8	8.967822930122558	0.3248845722869794	0.19488134038008134	0.25156143325312563	0.22867265407981152	0.067178689413237	0.0046000573318045615	6.356392610195767E-5	0.0046027967090886265	0.014195245895790284	0.2604287476767673	5.379447350284877	-1.5807613912042668	-1.5807613912042668	1.7069372241844345	0.5216614145795807	0.25539294472060875	0.236514442874838	0.23651444287483797	0.8048760553658675	1047.5520119216162	0.23740355944975464	-24949.434948607577	-494.32454397587907	-143.25179511946865	-61.2423747821351
54000000	-25617.43491062516	-522.7689857370751	-25094.665924888086	0.8942071811107588	2023.5866671358292	14.272000357949764	1.0851992983566303	2.878936029841438	0.09488319945972279	0.6607342785517116	0.8003905640328459	2.932145734041423	3.2780398332620377	1.6022162927456276	0.6528966549708108	1.5761510997133588	1.822216562895654	1.774044411547976	1.7061318447296243	3.7518606980967464	2.918316823846042	2.964610759138604	2.384785416766534	2.814244886157941	1.0162834600574528	-1.2597988798105273	-2.057447467653086	0.8	8.379530283790746	0.3270132294013438	0.19412312656584121	0.2500017362283855	0.22886190780442736	0.06273275795067934	0.004033282954259634	7.681374156465204E-4	0.003934348147404696	0.19985065463087706	-0.014257545138620884	5.26722034134604	-0.15894984531537065	-0.15894984531537065	2.8213073442880363	0.04123292714970838	0.19017678866888543	0.010714384309349866	0.010714384309349866	0.3550492475612942	874.4795329002768	0.2000922319726777	-24940.649950740655	-494.32454397587907	-154.01597414742986	-91.68150405586782
54100000	-25591.17621127068	-505.75562471315556	-25085.420586557524	0.8548711651731918	2023.6260031517668	13.04343489621753	0.805948614155584	4.32262425870512	4.8882432854777695	5.018036368835739	5.993260011300139	4.447692493616951	5.907490028483266	5.070607259154027	5.647785735463838	4.939045007931053	3.5229960997440495	1.904783921958221	1.871559932926502	1.852457142393318	2.2747218075574	2.3680258204257756	1.974349650790088	1.6757612378951094	0.5584206372398454	-1.2377452301347882	-2.842227757823304	0.8	8.533479606731902	0.3238882891005503	0.19377141083744642	0.24618006372550016	0.23616023633650096	0.027058796607467243	0.0041164602815413785	2.0927053337632236E-4	0.004138732111454927	0.04581744369647503	0.07679189236212824	5.139419416975544	-1.0413769344768318	-1.0413769344768318	2.0133899347553013	0.3237330039646561	0.21735385586268194	0.11242099118892641	0.11242099118892641	0.5548217997379307	1096.8355376764935	0.20733615504124825	-24937.590061289622	-494.32454397587907	-147.83052526790053	-90.80298631470727
54200000	-25624.75330953379	-552.4564482442836	-25072.296861289506	0.8478652245554648	2023.6330090923843	12.465534438407428	1.1268999299583096	0.5155354261016902	1.6589466413588063	0.43328688441099894	0.6116140000477661	0.8977260837221137	1.071795923264174	0.9087754403096537	2.751620492007025	2.1146389516337236	1.9799576823267293	1.9024008942368156	1.4534137546376693	1.5999844731779909	2.412065474968929	1.681167695698862	2.351832266949487	0.9383807255684515	-0.2698644524551532	-2.150600865382821	-2.024347708687741	0.8	8.608447286523594	0.33072101645990587	0.20153796114539654	0.24270591521098145	0.22503510718371403	0.18235223914094653	0.0042180102809877	9.983319514727514E-4	0.004230848960112159	0.20603849519351078	0.03493474305422739	3.3579520540010868	-1.1046446080110954	-1.1046446080110954	1.337675585521327	0.5212066297172779	0.40887369542719676	0.33764548587107546	0.33764548587107546	1.0263910624127035	996.648465375994	0.18959284657681275	-24929.54594170494	-494.32454397587907	-142.75091958456608	-82.8260933736737
